ensembl_gene_id,entrezgene_id,mgi_symbol,gene_biotype,chromosome_name,start_position,end_position,p.overall,q.overall,post.hoc.A.By.p,post.hoc.peak.By.p,post.hoc.M.By.p,post.hoc.A.By.q,post.hoc.peak.By.q,post.hoc.M.By.q,A1,A2,delta.A,p.delta.A,q.delta.A,peak1,peak2,delta.peak,p.delta.peak,q.delta.peak,M1,M2,delta.M,p.delta.M,q.delta.M,P
ENSMUSG00000040857,13875,Erf,protein_coding,7,24941986,24950186,0.04888156,0.070644284,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.089472689,0.056377029,-0.033095661,0.307001342,0.990508694,7.409266039,4.065047294,-3.344218745,0.079835152,0.096978619,10.26645324,10.22217967,-0.044273568,0.056235022,0.280727023,24
ENSMUSG00000079644,382064,Gm1110,protein_coding,9,26790863,26834407,0.109436624,0.136918712,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.096707292,0.08025924,-0.016448052,0.663975549,0.999240093,7.438495431,3.257145669,-4.181349762,0.018860986,0.029574722,5.982090074,5.99054843,0.008458357,0.752762169,0.903740917,24
ENSMUSG00000070699,71984,Sars2,protein_coding,7,28441417,28453296,0.00325129,0.009100306,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.07871527,0.069259168,-0.009456103,0.731568264,0.999240093,7.441203586,1.481979493,-5.959224093,0.000541412,0.003162656,9.038878902,9.048035794,0.009156892,0.635291876,0.844551792,24
ENSMUSG00000028292,109093,Rars2,protein_coding,4,34614957,34660167,0.050066964,0.071787288,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.066730296,0.044967032,-0.021763264,0.320347639,0.994602443,7.452906946,3.222976199,-4.229930746,0.012680872,0.021994088,9.228525875,9.238124805,0.009598931,0.53545276,0.786083548,24
ENSMUSG00000034430,80292,Zxdc,protein_coding,6,90346474,90380472,0.000122907,0.000953579,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.045884922,0.065368127,0.019483204,0.344138715,0.995293849,7.457669203,0.155179243,-7.30248996,0.001152627,0.005185785,10.55979213,10.53198513,-0.027807006,0.053095799,0.278420722,24
ENSMUSG00000063052,67144,Lrrc40,protein_coding,3,157742299,157774124,0.281907162,0.30998655,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.043682639,0.055379433,0.011696794,0.615114297,0.999240093,7.463607716,3.935559135,-3.528048581,0.069976677,0.086172753,9.913691808,9.904308993,-0.009382815,0.572502152,0.809720732,24
ENSMUSG00000008167,68628,Fbxw9,protein_coding,8,85786684,85793753,0.003168209,0.008950995,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.130422149,0.080177347,-0.050244801,0.156800405,0.918088355,7.497609736,2.693390902,-4.804218834,0.002537655,0.008411857,9.086589025,9.10966468,0.023075655,0.355758908,0.650819668,24
ENSMUSG00000046318,320924,Ccbe1,protein_coding,18,66178373,66435812,0.001355249,0.004790202,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.104534515,0.103225487,-0.001309027,0.976802615,0.999240093,7.499333316,3.996100367,-3.503232949,0.046383896,0.060414783,7.577790449,7.463794924,-0.113995526,0.000538601,0.108578187,24
ENSMUSG00000038398,67031,Upf3a,protein_coding,8,13835615,13849193,0.061842352,0.085012031,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.072210282,0.049255662,-0.022954619,0.377470684,0.999240093,7.500521756,5.260097037,-2.240424718,0.199862508,0.219769831,10.29547429,10.3363675,0.04089321,0.02879969,0.216274848,24
ENSMUSG00000026374,22099,Tsn,protein_coding,1,118222508,118239469,0.084460077,0.110123285,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.036854275,0.042798029,0.005943754,0.747075609,0.999240093,7.513677595,3.332213674,-4.181463921,0.032768374,0.04554495,12.22888386,12.20865396,-0.020229896,0.124026051,0.401376163,24
ENSMUSG00000046605,210004,B3gntl1,protein_coding,11,121507023,121563979,0.01440869,0.027230903,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.079912537,0.099334969,0.019422432,0.635845223,0.999240093,7.515067204,1.92452487,-5.590542334,0.013020037,0.022502216,8.129139587,8.16701802,0.037878433,0.189986004,0.494397639,24
ENSMUSG00000036856,22417,Wnt4,protein_coding,4,137004800,137027037,0.002811352,0.008259376,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.139066731,0.085159846,-0.053906885,0.300293361,0.983778196,7.515159444,2.542016002,-4.973143442,0.019900849,0.030727989,10.70262912,10.60570451,-0.09692461,0.009098689,0.138655655,24
ENSMUSG00000032482,29873,Cspg5,protein_coding,9,110072851,110091644,0.009131066,0.019474427,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.086143065,0.054276319,-0.031866746,0.179217113,0.947321146,7.517945154,4.752928166,-2.765016988,0.06038746,0.075855125,13.68760812,13.72968826,0.042080146,0.013930568,0.162931402,24
ENSMUSG00000030795,233908,Fus,protein_coding,7,127566629,127584873,2.97E-08,4.68E-06,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.326922493,0.224812966,-0.102109526,0.033675269,0.696111708,7.523772291,3.054685645,-4.469086647,9.01E-08,2.01E-05,13.13084365,13.14424478,0.013401134,0.691235924,0.871546911,24
ENSMUSG00000037977,235599,6430571L13Rik,protein_coding,9,107217801,107229621,5.93E-05,0.000578488,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0.10111911,0.084028194,-0.017090915,0.646266129,0.999240093,7.530319919,1.158790887,-6.371529032,0.001198897,0.005301274,8.427142665,8.507602936,0.080460272,0.002423553,0.111101636,24
ENSMUSG00000038893,215512,Fam117a,protein_coding,11,95227844,95272698,0.962913793,0.965224786,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.088811716,0.089930134,0.001118418,0.980426875,0.999240093,7.538820229,7.022256555,-0.516563674,0.790224359,0.795941417,8.694775389,8.679658565,-0.015116824,0.639715559,0.845477499,24
ENSMUSG00000024382,13872,Ercc3,protein_coding,18,32373353,32403204,0.018052683,0.032153535,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.059078957,0.040415472,-0.018663485,0.298812402,0.983778196,7.54109187,3.17411491,-4.36697696,0.003781989,0.010721339,10.73691911,10.7504579,0.013538783,0.285952902,0.586632096,24
ENSMUSG00000062234,231580,Gak,protein_coding,5,108717277,108777621,0.00293251,0.008479796,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.039862935,0.040986479,0.001123544,0.951148166,0.999240093,7.541524844,23.26010935,-8.281415493,0.00499335,0.01269101,12.1207088,12.1232926,0.002583801,0.838759749,0.942570373,24
ENSMUSG00000057649,105246,Brd9,protein_coding,13,74085930,74109014,0.001895127,0.006224363,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.082081214,0.04667608,-0.035405133,0.212104059,0.975242345,7.548490665,3.071224147,-4.477266518,0.017579508,0.028000567,10.46682763,10.52272686,0.055899225,0.005911827,0.128826423,24
ENSMUSG00000022466,71919,Rpap3,protein_coding,15,97572978,97603706,5.14E-05,0.000532449,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.114192049,0.060938023,-0.053254026,0.015658827,0.568710436,7.550156155,3.150101296,-4.400054858,0.000506645,0.003022984,10.16191968,10.18487368,0.022954,0.138189105,0.426243167,24
ENSMUSG00000028621,230582,Cyb5rl,protein_coding,4,106924185,106945465,0.436073736,0.460320464,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.068321687,0.060260971,-0.008060717,0.75750702,0.999240093,7.554695375,5.372045073,-2.182650302,0.175118006,0.194610077,8.589906326,8.605353599,0.015447273,0.408199922,0.699022003,24
ENSMUSG00000020079,338359,Supv3l1,protein_coding,10,62264988,62285517,0.007294506,0.016336042,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.050079668,0.03753349,-0.012546178,0.488742991,0.999240093,7.555526593,1.635985674,-5.91954092,0.004868832,0.012519241,9.808150569,9.824111184,0.015960615,0.210209154,0.518488327,24
ENSMUSG00000073077,636104,Cfap47,protein_coding,X,78310165,78560891,0.060973086,0.084001404,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.093976577,0.095934538,0.001957961,0.965027788,0.999240093,7.558142276,3.056080424,-4.502061853,0.02418868,0.035783254,7.229301085,7.268127704,0.038826619,0.220185595,0.527015379,24
ENSMUSG00000061136,56194,Prpf40a,protein_coding,2,53024716,53081714,0.036403833,0.055796945,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.04694355,0.053900433,0.006956883,0.747628606,0.999240093,7.56478829,2.483098319,-5.081689971,0.0052132,0.012934929,10.81568804,10.79918132,-0.016506721,0.281898737,0.583700221,24
ENSMUSG00000032303,110834,Chrna3,protein_coding,9,54917395,54933846,4.53E-06,0.000119384,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.237039513,0.219314095,-0.017725418,0.74143819,0.999240093,7.578692721,2.763193362,-4.815499358,2.53E-06,0.000102082,7.953420964,8.033123473,0.079702509,0.037653524,0.242231172,24
ENSMUSG00000021012,75553,Zc3h14,protein_coding,12,98713223,98754012,0.002329758,0.007288856,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.060934634,0.043397472,-0.017537161,0.232212379,0.981345094,7.584744592,2.897627586,-4.687117005,0.000939647,0.004521049,11.59948182,11.59898136,-0.000500461,0.961655272,0.98998567,24
ENSMUSG00000020898,68964,Ctc1,protein_coding,11,68906737,68927299,0.001146101,0.004192889,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.056646763,0.048304022,-0.008342742,0.663693196,0.999240093,7.586330808,0.956148422,-6.630182386,0.000410632,0.002738147,10.93651192,10.93756362,0.0010517,0.93728861,0.979077142,24
ENSMUSG00000028708,17346,Mknk1,protein_coding,4,115696395,115736447,0.000709256,0.003059202,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.148430501,0.117802042,-0.030628459,0.350503688,0.995293849,7.586873156,3.491747094,-4.095126063,8.19E-05,0.00100584,9.526565037,9.538747302,0.012182265,0.600032044,0.826108316,24
ENSMUSG00000034863,382014,Ano8,protein_coding,8,71928663,71938607,5.36E-05,0.000544277,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0.074906476,0.067113232,-0.007793245,0.755000387,0.999240093,7.604998418,1.950207803,-5.654790615,0.000308912,0.002324728,11.58716496,11.6409336,0.053768637,0.002666212,0.111101636,24
ENSMUSG00000025512,68038,Chid1,protein_coding,7,141073049,141119770,0.000312729,0.00179186,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.179233724,0.131000977,-0.048232747,0.133488483,0.900604726,7.605390672,4.487151268,-3.118239405,0.000220236,0.001903142,11.25209319,11.29128444,0.039191249,0.086456096,0.337767545,24
ENSMUSG00000038241,16328,Cep250,protein_coding,2,155798378,155840820,0.003555048,0.009728336,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.058534863,0.066702964,0.008168101,0.768471192,0.999240093,7.610094211,0.19874924,-7.411344971,0.002693626,0.008721225,11.34634168,11.35839948,0.012057803,0.531267034,0.784242367,24
ENSMUSG00000020435,74309,Osbp2,protein_coding,11,3653731,3813903,0.003271898,0.009100306,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.053613623,0.046328124,-0.007285499,0.764469187,0.999240093,7.615119703,22.85855714,-8.756562559,0.005311924,0.013089143,10.62461986,10.63360833,0.008988471,0.593479299,0.823054302,24
ENSMUSG00000026659,80915,Dusp12,protein_coding,1,170701067,170713109,0.056712187,0.079264216,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.076653926,0.060660887,-0.015993039,0.602856302,0.999240093,7.61747713,3.352087528,-4.265389602,0.029858091,0.042178341,9.024301615,9.054549831,0.030248215,0.168544619,0.465168298,24
ENSMUSG00000022177,219072,Haus4,protein_coding,14,54779242,54792073,0.003887037,0.010384772,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.074951381,0.078310882,0.003359501,0.915316866,0.999240093,7.628564966,0.965762522,-6.662802444,0.001650817,0.006477536,7.991818468,8.002648114,0.010829647,0.623352166,0.837149264,24
ENSMUSG00000041477,319618,Dcp1b,protein_coding,6,119152214,119198577,0.027228663,0.043824682,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.074619359,0.048550038,-0.026069321,0.31583456,0.994602443,7.631943375,2.849705378,-4.782237997,0.012289041,0.021465723,9.131913909,9.15139065,0.019476741,0.288948909,0.588877247,24
ENSMUSG00000068101,66570,Cenpm,protein_coding,15,82117980,82128949,0.225930252,0.255958956,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.089143471,0.053429464,-0.035714006,0.261631922,0.981345094,7.638994775,4.55533206,-3.083662715,0.101574231,0.120376046,6.638061085,6.649262645,0.01120156,0.619560403,0.835629549,24
ENSMUSG00000027932,26568,Slc27a3,protein_coding,3,90292546,90297245,7.58E-06,0.000163735,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.113165392,0.079133516,-0.034031876,0.260393621,0.981345094,7.646138124,1.052225272,-6.593912852,0.0004005,0.002697989,9.200245376,9.247531411,0.047286035,0.026191383,0.209030589,24
ENSMUSG00000042419,18038,Nfkbil1,protein_coding,17,35439151,35454768,0.156149479,0.184493444,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.068040995,0.058698452,-0.009342543,0.725054003,0.999240093,7.65054508,4.229821756,-3.420723324,0.054240509,0.069173901,9.618795906,9.638283077,0.019487171,0.307818487,0.603875761,24
ENSMUSG00000041147,12190,Brca2,protein_coding,5,150446095,150493794,0.000184121,0.001278139,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.113453558,0.148020239,0.034566681,0.426927656,0.999240093,7.652909599,1.043913843,-6.608995756,0.000148413,0.001464259,8.052374999,8.046843582,-0.005531417,0.855329914,0.947293753,24
ENSMUSG00000003778,78656,Brd8,protein_coding,18,34731668,34757654,8.76E-05,0.00076509,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.062893382,0.064019894,0.001126512,0.95148003,0.999240093,7.654474582,1.419784251,-6.23469033,5.12E-05,0.000742262,11.68811443,11.69305287,0.004938447,0.703664977,0.878179498,24
ENSMUSG00000116138,223665,C030006K11Rik,protein_coding,15,76605665,76608045,0.023351619,0.039064857,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.087710339,0.047029015,-0.040681324,0.076565283,0.850944751,7.655819074,4.174910489,-3.480908586,0.035180036,0.04830749,9.870983221,9.887676291,0.016693069,0.306474243,0.603875761,24
ENSMUSG00000030986,101437,Dhx32,protein_coding,7,133322671,133384455,0.034473366,0.053393236,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.060139177,0.031379719,-0.028759459,0.146315882,0.901236146,7.660516328,3.540406753,-4.120109574,0.032539187,0.0452515,10.33409125,10.35342015,0.019328899,0.166996062,0.463446435,24
ENSMUSG00000026939,51875,Tmem141,protein_coding,2,25510079,25512017,0.037844753,0.057373836,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.089081683,0.072877339,-0.016204344,0.610887444,0.999240093,7.661025257,4.329173978,-3.331851279,0.045913561,0.059833273,9.057046412,9.101034589,0.043988177,0.055870062,0.280727023,24
ENSMUSG00000040620,216877,Dhx33,protein_coding,11,70874917,70895263,0.00692208,0.015670038,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.062974606,0.071916317,0.00894171,0.775276092,0.999240093,7.67227592,0.858103393,-6.814172527,0.005478411,0.013354959,9.476352012,9.499794034,0.023442022,0.283934014,0.585628509,24
ENSMUSG00000056004,231014,Elapor2,protein_coding,5,9316118,9531825,0.021763056,0.037049921,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.051323391,0.055756296,0.004432905,0.870814727,0.999240093,7.679684553,0.607170691,-7.072513862,0.006905649,0.015022828,10.97450806,10.96490379,-0.009604274,0.612657281,0.833052311,24
ENSMUSG00000019792,73681,Trmt11,protein_coding,10,30410221,30476745,0.001239282,0.004436628,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.130162634,0.119911896,-0.010250737,0.788944707,0.999240093,7.68601915,2.568266135,-5.117753016,0.000103678,0.001145494,7.673513385,7.683040841,0.009527456,0.724438506,0.891537835,24
ENSMUSG00000027810,229317,Eif2a,protein_coding,3,58433242,58464922,0.197013679,0.226267772,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.045651702,0.059471771,0.013820069,0.523976041,0.999240093,7.688291625,4.215541704,-3.472749921,0.04647962,0.060476598,10.37977672,10.37490789,-0.004868833,0.752881883,0.903740917,24
ENSMUSG00000026618,381314,Iars2,protein_coding,1,185016923,185061593,0.138041686,0.166393682,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.034338444,0.031968309,-0.002370135,0.865123161,0.999240093,7.693263111,3.548512529,-4.144750582,0.021651831,0.032850999,11.30734695,11.31366178,0.006314823,0.527351719,0.782441331,24
ENSMUSG00000026672,71648,Optn,protein_coding,2,5025453,5068862,0.000520835,0.002476683,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0.117705114,0.064232529,-0.053472585,0.088484357,0.877012982,7.693965315,4.116158173,-3.577807142,0.011360895,0.0204713,10.51902614,10.58453801,0.06551187,0.003602698,0.111129173,24
ENSMUSG00000060671,54667,Atp8b2,protein_coding,3,89846788,89870815,0.000335717,0.001858004,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0.095147531,0.066411277,-0.028736254,0.427237102,0.999240093,7.697967754,2.350643813,-5.347323942,0.004154236,0.011405633,11.60458629,11.68511537,0.080529079,0.001956149,0.111101636,24
ENSMUSG00000040435,17872,Ppp1r15a,protein_coding,7,45172340,45175692,0.005354977,0.012965771,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.068843591,0.057156186,-0.011687406,0.694219334,0.999240093,7.700204049,2.174820994,-5.525383055,0.005994195,0.013984183,9.504069256,9.550123565,0.046054309,0.02916812,0.216900025,24
ENSMUSG00000037617,26942,Spag1,protein_coding,15,36178245,36235767,0.023956602,0.039809709,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.07935591,0.054008055,-0.025347856,0.424800856,0.999240093,7.712456183,3.708830699,-4.003625483,0.03935273,0.052991908,8.955188115,9.00244213,0.047254015,0.037150089,0.242025787,24
ENSMUSG00000038047,230376,Haus6,protein_coding,4,86497092,86530292,0.000198547,0.001343491,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0.075695626,0.107647502,0.031951876,0.297101388,0.982208943,7.714206023,2.285445796,-5.428760227,0.000571017,0.00326408,8.660344037,8.60523502,-0.055109017,0.011877336,0.151279251,24
ENSMUSG00000043153,75847,Crppa,protein_coding,12,36431449,36739502,0.192147743,0.221287795,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.045080476,0.04619366,0.001113184,0.952186246,0.999240093,7.7258956,4.02868104,-3.69721456,0.026723558,0.038688178,9.531858181,9.531948926,9.07E-05,0.994551034,0.997336891,24
ENSMUSG00000020380,19360,Rad50,protein_coding,11,53540346,53598146,9.71E-05,0.000826374,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.088683157,0.087931491,-0.000751666,0.977765471,0.999240093,7.737052899,1.361943012,-6.375109887,0.000114005,0.001212526,9.455458186,9.461857754,0.006399568,0.73487945,0.898345318,24
ENSMUSG00000027433,24128,Xrn2,protein_coding,2,146854916,146919920,0.000742496,0.003137764,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.071770159,0.065517975,-0.006252184,0.747074124,0.999240093,7.73768035,2.589555116,-5.148125234,0.000120847,0.001256606,10.71005487,10.70363721,-0.006417661,0.64086318,0.845517117,24
ENSMUSG00000027378,53885,Nphp1,protein_coding,2,127582652,127630817,0.021095322,0.036263258,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.075449563,0.056938119,-0.018511445,0.569906072,0.999240093,7.737799593,2.803694828,-4.934104764,0.01776274,0.028208762,10.0941034,10.13700021,0.042896816,0.063924685,0.291023679,24
ENSMUSG00000040648,227399,Ppip5k2,protein_coding,1,97633773,97698136,0.000910188,0.003620525,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.083850111,0.108596965,0.024746853,0.468269871,0.999240093,7.741745401,1.428524592,-6.313220809,0.000262575,0.002113977,10.12913587,10.13624937,0.007113497,0.765881291,0.907207643,24
ENSMUSG00000038181,100910,Chpf2,protein_coding,5,24791739,24799554,5.99E-07,3.66E-05,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.184741416,0.146887298,-0.037854118,0.253797994,0.981345094,7.749213909,3.066610265,-4.682603643,1.07E-06,5.47E-05,11.37577804,11.41223496,0.036456915,0.122977511,0.401376163,24
ENSMUSG00000024388,17922,Myo7b,protein_coding,18,32092287,32170014,0.079035525,0.104188861,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.074232842,0.074718024,0.000485183,0.988744826,0.999240093,7.749704651,2.797881093,-4.951823559,0.011063456,0.020163652,6.196715791,6.183553493,-0.013162298,0.589217825,0.818957221,24
ENSMUSG00000025474,74237,Tubgcp2,protein_coding,7,139575868,139616582,9.27E-09,2.58E-06,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.196352647,0.121351807,-0.07500084,0.010227185,0.517009705,7.755350702,3.220590472,-4.53476023,9.66E-08,2.01E-05,10.57959605,10.62225039,0.042654338,0.03764461,0.242231172,24
ENSMUSG00000022763,72168,Aifm3,protein_coding,16,17307475,17325349,0.400177516,0.424934261,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.111595111,0.091820972,-0.019774138,0.659515656,0.999240093,7.773131206,4.85721679,-2.915914416,0.105134191,0.123867551,11.1769714,11.17504995,-0.001921448,0.952240938,0.986900175,24
ENSMUSG00000020218,24117,Wif1,protein_coding,10,120869865,120936555,0.1739227,0.202626819,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.098588835,0.067913032,-0.030675804,0.460597415,0.999240093,7.773540052,3.446009467,-4.327530585,0.041993238,0.055768445,6.850076701,6.852831236,0.002754534,0.925408717,0.974217624,24
ENSMUSG00000022758,18440,P2rx6,protein_coding,16,17379749,17395664,0.066802468,0.090588195,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.098221533,0.082478838,-0.015742695,0.65774973,0.999240093,7.791258456,3.907537042,-3.883721414,0.017329329,0.02767833,7.677808624,7.702239125,0.024430501,0.33518657,0.633785801,24
ENSMUSG00000024436,66973,Mrps18b,protein_coding,17,36221271,36227281,0.015255037,0.028317869,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.0619573,0.055450074,-0.006507227,0.78224897,0.999240093,7.791756693,2.124441873,-5.66731482,0.003768275,0.010706687,8.980531487,8.975642416,-0.004889071,0.768584348,0.907546924,24
ENSMUSG00000058655,75705,Eif4b,protein_coding,15,101982208,102005608,0.133088566,0.161198621,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.037097631,0.025417764,-0.011679867,0.357413147,0.995293849,7.797856785,4.017537085,-3.7803197,0.035839649,0.048918388,13.58225665,13.57418894,-0.00806771,0.373037208,0.669972841,24
ENSMUSG00000042185,235134,Nfrkb,protein_coding,9,31297488,31332629,6.11E-05,0.000593469,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.103434473,0.071029942,-0.032404531,0.223234865,0.981345094,7.798967182,2.010457901,-5.78850928,0.000483176,0.002962263,10.32471155,10.35821547,0.033503921,0.07457698,0.313907704,24
ENSMUSG00000023828,20519,Slc22a3,protein_coding,17,12637847,12726591,0.197547411,0.226776827,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.058849222,0.06295671,0.004107489,0.888192723,0.999240093,7.801802035,3.648142601,-4.153659434,0.036669337,0.049860748,8.211174292,8.216738685,0.005564393,0.788943213,0.92000544,24
ENSMUSG00000032940,224344,Rbm11,protein_coding,16,75389732,75399717,0.000602058,0.002768363,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.119359068,0.110317107,-0.009041961,0.768906865,0.999240093,7.802870495,3.164888713,-4.637981782,6.80E-05,0.000878476,8.783949414,8.800152212,0.016202798,0.459212326,0.732829944,24
ENSMUSG00000043639,73713,Rbm20,protein_coding,19,53665737,53855511,0.003202139,0.009026502,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.139636334,0.10118588,-0.038450454,0.358522784,0.995293849,7.81014318,2.372510033,-5.437633147,0.001742413,0.006697068,7.86046412,7.855280324,-0.005183796,0.860556972,0.950443267,24
ENSMUSG00000040365,211007,Trim41,protein_coding,11,48697231,48708180,0.051661432,0.073684433,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.055991857,0.046230995,-0.009760862,0.548366737,0.999240093,7.813966266,5.021499882,-2.792466384,0.033149017,0.045972018,11.43465323,11.45497777,0.020324539,0.082811761,0.330455849,24
ENSMUSG00000028423,74164,Nfx1,protein_coding,4,40970906,41025993,5.41E-05,0.000546361,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.061147404,0.04949999,-0.011647414,0.512474482,0.999240093,7.815112959,0.871390418,-6.943722541,0.000317178,0.002347329,11.73444147,11.75002637,0.015584899,0.209599893,0.518488327,24
ENSMUSG00000006276,13859,Eps15l1,protein_coding,8,73094843,73175304,5.14E-05,0.000532449,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.083224758,0.043409174,-0.039815584,0.057388573,0.790331953,7.826585573,1.596245867,-6.230339707,0.003848356,0.010835932,10.8790257,10.90825447,0.029228771,0.046566689,0.268264469,24
ENSMUSG00000118668,56613,Rps6ka4,protein_coding,19,6806578,6818004,0.086703295,0.112521211,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.066347566,0.055747774,-0.010599792,0.680161923,0.999240093,7.829313137,6.167238242,-1.662074895,0.317889181,0.336984047,10.64081691,10.6831464,0.042329499,0.022438116,0.198692291,24
ENSMUSG00000059013,27387,Sh2d3c,protein_coding,2,32611067,32645524,0.000413741,0.002110931,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.052819722,0.08713638,0.034316658,0.245150535,0.981345094,7.843335675,23.3134077,-8.529927979,0.013716831,0.023336305,10.48469936,10.49927378,0.01457442,0.474671092,0.746250881,24
ENSMUSG00000027222,18633,Pex16,protein_coding,2,92205021,92211562,0.057205598,0.079642904,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.079390309,0.093942517,0.014552208,0.677355303,0.999240093,7.844518086,4.094241857,-3.750276229,0.02365936,0.03522897,9.395140769,9.428412791,0.033272022,0.185353356,0.489576141,24
ENSMUSG00000022235,69574,Cmbl,protein_coding,15,31565535,31590265,0.345176227,0.372528692,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.086107418,0.074696981,-0.011410437,0.754122162,0.999240093,7.848633125,4.810347543,-3.038285582,0.102268407,0.121060288,9.836350324,9.851287724,0.0149374,0.567551165,0.805820741,24
ENSMUSG00000021219,50779,Rgs6,protein_coding,12,82635066,83208830,0.006076821,0.01424557,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.192491658,0.171709133,-0.020782525,0.666254269,0.999240093,7.854106841,4.829148451,-3.024958389,0.004185884,0.011451775,9.322303897,9.384856086,0.062552189,0.069400912,0.302994224,24
ENSMUSG00000035762,72745,Tmem161b,protein_coding,13,84370415,84444260,0.013639907,0.026142667,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.055734255,0.092436416,0.036702161,0.243706141,0.981345094,7.875368837,2.099924442,-5.775444395,0.00804205,0.016451736,8.654564757,8.653063535,-0.001501221,0.945962041,0.982672299,24
